node_id,structural_label,dominant_domain,structural_importance (Singular Value),Z_TruthfulQA,Z_ETHICS,Z_MMLU,Z_Logic,Z_GPQA_PhD,Z_RedTeaming
81,transfer + venture,MMLU,4.792081356048584,0.32609201552938094,0.0,1.2216730620180032,0.49361334766102555,0.0,1.2100035641025206
82,repeatedly + successively,TruthfulQA,4.78910493850708,4.99058981497392,0.0,2.5662993591906953,2.252032656861255,0.0,1.130802214289931
83,principally + Required,MMLU,4.781070232391357,0.5091708495518016,0.0,1.2047057125041902,-0.31176458292729803,0.0,0.5433405876736892
84,notwithstanding + despite,RedTeaming,4.7715373039245605,0.27064221904799896,0.0,0.8117773272063955,2.7493148570835517,0.0,3.994149396690091
85,selective + luckily,Logic,4.766092777252197,0.24517852764544104,0.0,0.34340556463736255,0.3965091011334339,0.0,0.08561832918300619
86,complement + juxtap,Logic,4.751047611236572,0.6533412355621173,0.0,0.5094096614176907,1.4281722977100655,0.0,1.0206937540161347
87,solutions + alternatively,Logic,4.747117042541504,0.4671558117417871,0.0,0.2985328400626958,1.3407002848845795,0.0,-0.12892052667502588
88,vol + dokument,TruthfulQA,4.745569229125977,1.7936079142562114,0.0,1.7662108413724886,0.7186837609537343,0.0,0.9742100271477315
89,spr + reminiscent,RedTeaming,4.738163948059082,0.20738972873836595,0.0,0.22003693348591644,0.12976692469285092,0.0,1.5506208647221513
90,mec + establishment,MMLU,4.726332187652588,0.20604400535026793,0.0,1.7582568300470074,0.013598321411520531,0.0,0.11972788256518528
91,consum + paint,TruthfulQA,4.724240303039551,1.1678107505292568,0.0,0.3021432412168085,0.6271330736953206,0.0,0.0764114474258217
92,стара + tang,Logic,4.719058990478516,0.3493368800064523,0.0,0.8871013603982834,2.4673097972327294,0.0,0.3985920816157619
93,Crystal + nor,MMLU,4.711437702178955,0.16469602678389736,0.0,0.3707544391249523,0.060410321935548274,0.0,0.12808167569624715
94,uns + trained,MMLU,4.7048468589782715,0.17544155694533778,0.0,0.8032972698006641,0.33462770626494975,0.0,0.22636250559122884
95,idos + Enc,Logic,4.694940090179443,0.48650866573354906,0.0,0.05921940934328954,0.7602645891879606,0.0,0.164116845710776
96,aptly + props,RedTeaming,4.688877105712891,0.6807943895133931,0.0,1.926734600727036,1.8794682721804212,0.0,2.225565631967407
97,unambigu + inferior,MMLU,4.68326997756958,-0.01039158566618886,0.0,1.109236441391347,1.0412409034823606,0.0,0.39678251859014213
98,state + war,RedTeaming,4.681666374206543,0.3537312555364587,0.0,0.546999306014614,0.007137689751954006,0.0,1.8244502344815516
99,contrari + convers,RedTeaming,4.6670942306518555,0.13489713106875084,0.0,0.7008525752309326,0.11020349377914668,0.0,1.6373991480138945
100,Culture + Ries,Logic,4.661402225494385,0.778462942151927,0.0,0.44456809822136245,4.024162953142156,0.0,0.3164088878560497
101,even + bomb,RedTeaming,4.659653663635254,0.748266202025932,0.0,0.8009485811424633,0.9159861924902569,0.0,1.6714802060352205
102,deriv + gre,MMLU,4.647695541381836,1.7672806518923743,0.0,3.875730806864693,3.1866116745855493,0.0,0.8331542872080928
103,resol + frag,TruthfulQA,4.643393039703369,2.1761494633521763,0.0,0.45544083923230194,1.0265390198424447,0.0,0.10908825121871486
104,slog + Pri,RedTeaming,4.642795085906982,0.37351716905232796,0.0,0.05094114528352513,0.211713135933118,0.0,0.39641728207533683
105,directly + briefly,MMLU,4.635664463043213,0.5337592339859532,0.0,2.070166610767289,1.5076646970276122,0.0,0.5868808757144466
106,depicted + basis,MMLU,4.630797863006592,0.014350744618901096,0.0,1.103640294227831,1.0969348243064707,0.0,-0.016701971108833938
107,reciprocal + cari,TruthfulQA,4.626499176025391,0.377997683200113,0.0,0.12708997187385623,0.08107151874064228,0.0,0.1280549807166165
108,sooner + namesake,MMLU,4.6194987297058105,0.5818866120980958,0.0,0.6213650140855234,0.23869807954998282,0.0,0.21996137832699167
109,ise + Belg,TruthfulQA,4.613457679748535,0.9875717915203053,0.0,0.5347388010687268,0.8165020787534115,0.0,0.34935176884762126
110,undue + likewise,Logic,4.60678243637085,0.1486966918812129,0.0,0.4726442459124468,0.5354884403061929,0.0,-0.035789652262092166
111,personal + occasion,Logic,4.599123001098633,3.309879640979441,0.0,1.733791664407569,5.093030756482979,0.0,1.426070354516457
112,further + tama,MMLU,4.596814155578613,0.18654392034394637,0.0,1.068219094596375,0.45778155886595057,0.0,-0.15150302603998483
113,gez + entran,RedTeaming,4.589998722076416,-0.12215656574031149,0.0,0.1577701577520851,0.9180700867555773,0.0,2.8146155963730126
114,different + invest,TruthfulQA,4.586540699005127,1.646054581814007,0.0,0.2615777353640401,-0.15497931590108796,0.0,1.0748471421715036
115,instructions + alternatives,Logic,4.584015369415283,0.20095834665860193,0.0,0.6031833845841862,1.321952201292358,0.0,0.4831500181324724
116,None + CEO,RedTeaming,4.578503608703613,-0.12429339452293257,0.0,0.06378136070992284,-0.20024165068368419,0.0,1.3187549269004744
117,certaines + вст,Logic,4.573719501495361,3.0243650006195555,0.0,1.5880852290023513,3.82074532969597,0.0,0.09656784729353655
118,unsur + typical,Logic,4.569528579711914,1.2544187710733732,0.0,0.6432607881936395,1.466175005606485,0.0,0.24801396375854914
119,Weight + finalize,TruthfulQA,4.561654090881348,3.8307897865184164,0.0,1.6986797289855018,1.170295610729368,0.0,2.5467371055636487
120,instantly + rightly,Logic,4.56063985824585,0.09944818665492293,0.0,0.021740588576194042,1.7578220158374238,0.0,-0.27789246972368836
121,merk + Pref,RedTeaming,4.55695915222168,-0.07360932649834341,0.0,0.34232237267584154,0.11875999241169027,0.0,1.6873443422254444
122,imaginative + superficial,Logic,4.547075271606445,0.06109283071571607,0.0,0.5704391412111438,1.1115039614126991,0.0,-0.1149951324566489
123,High + Descri,RedTeaming,4.544241905212402,-0.13366068948734158,0.0,0.5744388909869668,0.18301018446925227,0.0,0.8618503670288814
124,perfect + typically,Logic,4.542529106140137,0.872538233116245,0.0,0.49461373493447264,1.4248252128414773,0.0,0.4909486400108529
125,Return + margin,Logic,4.535280704498291,0.36014330975639786,0.0,0.27948939072073165,0.5039237590330958,0.0,0.18907391713367233
126,prese + paut,Logic,4.531541347503662,0.26111036780830804,0.0,0.1882760286326789,0.48453347472925345,0.0,-0.019707206562661738
127,benef + def,MMLU,4.526087760925293,-0.4690968213929359,0.0,0.39586459141494756,-0.2969982299381787,0.0,0.37867309030552276
128,ronto + décl,MMLU,4.523411273956299,-0.2035588124990701,0.0,1.0586759687993659,0.4365928165763064,0.0,0.2723866930641089
129,supposedly + ans,Logic,4.518683433532715,0.8939770534808241,0.0,0.6839984574175886,4.50256991082372,0.0,0.3756633028857603
130,input + more,RedTeaming,4.511971473693848,1.1299159688412894,0.0,-0.07714827207068017,-0.0994212724667977,0.0,1.8980618440939256
131,hence + gra,Logic,4.510618686676025,1.8369778467199938,0.0,1.592385691639229,2.8265267010574853,0.0,0.5134983642350384
132,del + rad,RedTeaming,4.507033348083496,-0.22947663790835796,0.0,-0.10728242870934428,-0.34946770304842123,0.0,0.1943869891979856
133,cont + tail,TruthfulQA,4.505673408508301,0.39535649448657284,0.0,0.32544481554869914,0.1195476041317251,0.0,-0.29413467506210084
134,these + plumb,Logic,4.4967803955078125,0.6187805658520372,0.0,0.32323988609383514,1.1978488590716043,0.0,1.1276253879552856
135,thinking + Sun,RedTeaming,4.495652675628662,-0.036757062809266015,0.0,0.32793191552442646,0.5103985856121679,0.0,0.8350154948847384
136,Corruption + Growing,RedTeaming,4.4921793937683105,0.3651594252463128,0.0,0.177336398717502,0.7005059182381357,0.0,1.4840897586176252
137,preceding + encom,MMLU,4.490637302398682,0.6955975680311928,0.0,2.175932460460407,0.3846833783456312,0.0,0.2530192373608969
138,fest + ang,RedTeaming,4.483089923858643,1.2422697126844287,0.0,0.34714798250831147,0.8034726987923129,0.0,2.654101361433621
139,misunderstanding + statist,Logic,4.479525566101074,2.1042799762621685,0.0,0.6043493824190728,3.9122329831975184,0.0,1.5871848082807898
140,norms + unbek,Logic,4.473241329193115,1.458985027172287,0.0,0.68990067402756,3.4033286570047774,0.0,1.1445971835334425
141,contents + facts,Logic,4.468212604522705,-0.14304688635474477,0.0,0.3945745551743563,2.209605167622979,0.0,0.614618652658419
142,setup + kalk,RedTeaming,4.466909408569336,1.4097536975036864,0.0,0.9752348310532877,1.250949745014534,0.0,1.9251088602202335
