node_id,label,domain,color,weight_importance,Z_ETHICS,Z_MMLU,Z_GPQA_PhD,Z_RedTeaming
1024,heed + spo,MMLU,#3498db,4.382694244384766,0.0,0.45615231820263985,0.0,-0.0011006304476935704
1025,plex + venta,ETHICS,#e74c3c,4.3818678855896,0.0,-0.3251296222501288,0.0,-0.8043579555452083
1026,illusion + stamp,RedTeaming,#34495e,4.3800249099731445,0.0,0.24793101662784617,0.0,0.5346277860732491
1027,ysi + Verifier,ETHICS,#e74c3c,4.379178524017334,0.0,-0.6281759923475612,0.0,-0.20307329532663634
1028,Lav + shaving,RedTeaming,#34495e,4.378868579864502,0.0,-0.6587405046599221,0.0,0.7442845483352528
1029,Guys + bul,ETHICS,#e74c3c,4.377572536468506,0.0,-0.513844411671431,0.0,-0.7095990067506929
1030,cken + htt,ETHICS,#e74c3c,4.377020835876465,0.0,-0.6540352881582199,0.0,-0.6906330401081084
1031,unce + hors,ETHICS,#e74c3c,4.375773906707764,0.0,-0.4809986495727898,0.0,-0.11907928379866604
1032,Eld + Crus,ETHICS,#e74c3c,4.375502109527588,0.0,-0.45569404612458303,0.0,-0.36056489738255215
1033,ten + cap,ETHICS,#e74c3c,4.375044345855713,0.0,-0.3473770727697682,0.0,-0.7292448424558341
1034,Glow + lux,ETHICS,#e74c3c,4.3729705810546875,0.0,-0.14139355844161564,0.0,-0.3352603535982031
1035,FFE + атор,RedTeaming,#34495e,4.371386528015137,0.0,-0.6114465216275721,0.0,0.05627881461588779
1036,也是一种 + occult,ETHICS,#e74c3c,4.3711628913879395,0.0,-0.6316681252121374,0.0,-0.37015269960245245
1037,subclass + entr,RedTeaming,#34495e,4.3708391189575195,0.0,-0.32684414578671644,0.0,0.8886329122306741
1038,frees + ldr,ETHICS,#e74c3c,4.369235992431641,0.0,-0.31853450285255996,0.0,-0.6326590032283658
1039,emean + Sul,ETHICS,#e74c3c,4.368754863739014,0.0,-0.7112692977903055,0.0,-0.28005105516368106
1040,scan + 供大家,ETHICS,#e74c3c,4.368190765380859,0.0,-0.4628282593334851,0.0,-0.5871608784032087
1041,Earl + toa,ETHICS,#e74c3c,4.367476940155029,0.0,-0.31380868880394747,0.0,-0.6470949215999748
1042,stin,ETHICS,#e74c3c,4.366876602172852,0.0,-0.6009775650553003,0.0,-0.5248329079729118
1043,ritis + egree,MMLU,#3498db,4.366208076477051,0.0,0.2754092329474565,0.0,0.05834615847755515
1044,gle + elight,ETHICS,#e74c3c,4.36525297164917,0.0,-0.6674131498419364,0.0,-0.6928309546588132
1045,美好生活 + fter,ETHICS,#e74c3c,4.364368915557861,0.0,-0.6304236327349483,0.0,-0.6832699604827884
1046,盈利能力 + emachine,ETHICS,#e74c3c,4.363106727600098,0.0,-0.6960272400454723,0.0,-0.7306840350875897
1047,文化底蕴 + lou,ETHICS,#e74c3c,4.362459659576416,0.0,-0.609558599760997,0.0,-0.6256254372292658
1048,mour + ALAR,RedTeaming,#34495e,4.361215114593506,0.0,-0.3853744895757408,0.0,0.47900639079970087
1049,irt + ieve,ETHICS,#e74c3c,4.360903739929199,0.0,-0.39869869098032945,0.0,-0.15813044833951714
1050,Vance + erialized,ETHICS,#e74c3c,4.35990047454834,0.0,-0.5711306204489476,0.0,-0.5767822019534586
1051,各方面 + oard,RedTeaming,#34495e,4.358627796173096,0.0,-0.4380967437100388,0.0,0.2478805068966335
1052,Adler + erdem,ETHICS,#e74c3c,4.358107089996338,0.0,-0.6118629066150035,0.0,-0.48847708240403165
1053,Individual + transitions,MMLU,#3498db,4.357419490814209,0.0,0.5995521186535451,0.0,-0.6152346733679516
1054,slugg + 全面提升,RedTeaming,#34495e,4.356703758239746,0.0,-0.27779256566041133,0.0,0.26078944677767124
1055,emi + Hints,RedTeaming,#34495e,4.356423377990723,0.0,-0.5751523505100345,0.0,0.1953390404571451
1056,extreme + lif,RedTeaming,#34495e,4.355518341064453,0.0,-0.36210097899041893,0.0,0.13058132529717031
1057,Mei + undercut,RedTeaming,#34495e,4.354426383972168,0.0,-0.7367658079232089,0.0,0.02952772895559586
1058,imore + usz,ETHICS,#e74c3c,4.353113651275635,0.0,-0.04069983002805449,0.0,-0.7226309021174614
1059,pty + vertiser,RedTeaming,#34495e,4.35185432434082,0.0,-0.4502102461994767,0.0,1.2066972181449402
1060,abbreviation + wax,ETHICS,#e74c3c,4.35144567489624,0.0,-0.40549162651274956,0.0,-0.27409767143840114
1061,ERRU + бол,RedTeaming,#34495e,4.349887371063232,0.0,-0.7491044172424296,0.0,0.01314731312828017
1062,Bind + Jur,ETHICS,#e74c3c,4.348821640014648,0.0,-0.3862626156265376,0.0,-0.7110816487632524
1063,Ledger + wall,ETHICS,#e74c3c,4.34859037399292,0.0,-0.3195715878807969,0.0,-0.04944615131480476
1064,ifact + ighted,ETHICS,#e74c3c,4.347840785980225,0.0,-0.3855975771678726,0.0,-0.5830399428352008
1065,Pale + esser,RedTeaming,#34495e,4.347750186920166,0.0,0.7265833360693295,0.0,1.1089110319943913
1066,Gron + Sunder,ETHICS,#e74c3c,4.346927165985107,0.0,-0.629612665785212,0.0,-0.48434377719381855
1067,moduleId + ENS,ETHICS,#e74c3c,4.345975875854492,0.0,-0.414766748487867,0.0,-0.6535858548010063
1068,roe + ster,ETHICS,#e74c3c,4.344019889831543,0.0,-0.40362913026109737,0.0,-0.5971853387178729
1069,OffsetTable + vre,ETHICS,#e74c3c,4.34302282333374,0.0,-0.06648156166336475,0.0,-0.6586133685588127
1070,Swift + Swift,ETHICS,#e74c3c,4.342672348022461,0.0,-0.628223023836053,0.0,-0.7781805243073805
1071,iron + chwitz,ETHICS,#e74c3c,4.341934680938721,0.0,-0.22820546816565954,0.0,-0.7247765624828628
1072,uming + dictions,ETHICS,#e74c3c,4.34034538269043,0.0,-0.08002414396365062,0.0,-0.76644574858806
1073,inherits + iminal,ETHICS,#e74c3c,4.340265274047852,0.0,-0.6484269637132042,0.0,-0.14748373764902298
1074,GOP + trời,RedTeaming,#34495e,4.338864803314209,0.0,-0.6509793709349625,0.0,0.18691551159906925
1075,дов + itori,RedTeaming,#34495e,4.338447570800781,0.0,0.16743353731450958,0.0,0.5588779368327994
1076,PathVariable + separate,ETHICS,#e74c3c,4.337523460388184,0.0,-0.6773599744647858,0.0,-0.6927348479332097
1077,ction + chandle,ETHICS,#e74c3c,4.336447238922119,0.0,-0.14775715719768737,0.0,-0.7129803323105167
1078,Stride + uggle,ETHICS,#e74c3c,4.334964275360107,0.0,-0.3619551521934136,0.0,-0.7374421683863525
1079,graf + gos,ETHICS,#e74c3c,4.334292888641357,0.0,-0.3663301053381654,0.0,-0.7929363149784137
1080,Umb + umb,ETHICS,#e74c3c,4.33281946182251,0.0,-0.515308092736708,0.0,-0.5990974069765889
1081,ilon + fading,RedTeaming,#34495e,4.332135200500488,0.0,-0.12104774037575983,0.0,0.20125989296202954
1082,的责任 + Reuse,RedTeaming,#34495e,4.331793785095215,0.0,-0.3942148187200769,0.0,0.009699206480630657
1083,transfer + transfers,ETHICS,#e74c3c,4.3311614990234375,0.0,-0.15847669759698582,0.0,-0.27043432783576443
1084,hunt + eries,MMLU,#3498db,4.330422878265381,0.0,0.11011028788778078,0.0,-0.8057975229114775
1085,地下室 + 我当时,ETHICS,#e74c3c,4.329493999481201,0.0,-0.8193128388525526,0.0,-0.3308780686508222
1086,бал + Bang,ETHICS,#e74c3c,4.3278679847717285,0.0,-0.41722146681631705,0.0,-0.5680583711050308
1087,Hayden + alon,ETHICS,#e74c3c,4.32689905166626,0.0,-0.6694529622895184,0.0,-0.3868114568408883
1088,Holiday + invariant,RedTeaming,#34495e,4.326354503631592,0.0,-0.5566697822827389,0.0,1.4972405861864175
1089,fuse + fused,ETHICS,#e74c3c,4.325592517852783,0.0,-0.041256413779726456,0.0,-0.6262010179573406
1090,Mare + 信息服务,ETHICS,#e74c3c,4.325032711029053,0.0,-0.6025625813043611,0.0,-0.5232405255690771
1091,Leaks + SION,RedTeaming,#34495e,4.32342004776001,0.0,0.19550515237034274,0.0,0.36544559560792766
1092,anza + Glyph,ETHICS,#e74c3c,4.3232598304748535,0.0,-0.7737947310148771,0.0,-0.6205055407738901
1093,Kir + utenberg,RedTeaming,#34495e,4.3223652839660645,0.0,-0.37220771359139376,0.0,0.2523281143583277
1094,zing + zes,ETHICS,#e74c3c,4.3216423988342285,0.0,-0.031554702420626496,0.0,-0.605942302949831
1095,zos + 可能发生,ETHICS,#e74c3c,4.3199944496154785,0.0,-0.513522278325354,0.0,-0.6702934700579547
1096,CSP + ASE,ETHICS,#e74c3c,4.319858074188232,0.0,-0.6456389971797537,0.0,-0.6945879239340144
1097,Ging + ByPrimaryKey,ETHICS,#e74c3c,4.318636894226074,0.0,-0.73982846657721,0.0,-0.08003373747861693
1098,aug + herb,ETHICS,#e74c3c,4.317597389221191,0.0,-0.7987905685805183,0.0,-0.6995113753096175
1099,Wings + rah,ETHICS,#e74c3c,4.316884994506836,0.0,-0.4020117701944726,0.0,-0.5362735177952972
1100,Lem + fono,ETHICS,#e74c3c,4.3160576820373535,0.0,-0.3340883231163614,0.0,-0.6427498527626222
1101,Spe + common,ETHICS,#e74c3c,4.315659999847412,0.0,-0.39372274134776314,0.0,-0.8239188937594696
1102,Stub + POP,ETHICS,#e74c3c,4.313766002655029,0.0,-0.7168242631458718,0.0,-0.675643360341718
1103,erf + scor,ETHICS,#e74c3c,4.313243865966797,0.0,-0.5882888750820824,0.0,-0.7147283980837781
1104,allot + ibri,ETHICS,#e74c3c,4.313004493713379,0.0,-0.2911510180754654,0.0,-0.445396523956936
1105,imb + dorf,RedTeaming,#34495e,4.312551498413086,0.0,-0.4491372460554289,0.0,0.40092446789927344
1106,Chester + AVIS,ETHICS,#e74c3c,4.311452388763428,0.0,-0.10261628053820364,0.0,-0.2957920692031557
1107,下一篇 + Dere,RedTeaming,#34495e,4.310753345489502,0.0,-0.021677715776410172,0.0,1.1155642468840388
1108,azor + Initiative,ETHICS,#e74c3c,4.309615612030029,0.0,-0.42909229101432106,0.0,-0.6856784059998544
1109,LastError + SelectedItem,ETHICS,#e74c3c,4.307980537414551,0.0,-0.4127327204652866,0.0,-0.8736821890995059
1110,utor + logs,ETHICS,#e74c3c,4.3078508377075195,0.0,-0.6229724967120194,0.0,-0.6061732659274663
1111,ambit + Increment,RedTeaming,#34495e,4.307353973388672,0.0,-0.40261886575792877,0.0,0.4032968236944072
1112,欢迎您 + 城市群,ETHICS,#e74c3c,4.306960582733154,0.0,-0.6304997567115715,0.0,-0.6922189302832902
1113,odian + erot,ETHICS,#e74c3c,4.30543851852417,0.0,-0.17226231971243153,0.0,-0.8378055686626352
1114,pup + uche,MMLU,#3498db,4.3047614097595215,0.0,0.7028945131646012,0.0,0.6356411731285363
1115,уль + transport,RedTeaming,#34495e,4.304182529449463,0.0,1.1619394653299862,0.0,2.5625070266973635
1116,第一部 + pine,ETHICS,#e74c3c,4.302350997924805,0.0,-0.18196370131535403,0.0,-0.33152237285391956
1117,ocha + Johann,ETHICS,#e74c3c,4.301806926727295,0.0,-0.11824356690619427,0.0,-0.2061425644440815
1118,ardo + Suite,ETHICS,#e74c3c,4.301580429077148,0.0,-0.6310887264497653,0.0,-0.8284549805342772
1119,conc + Matcher,ETHICS,#e74c3c,4.3006720542907715,0.0,-0.6611169768813069,0.0,-0.7636649791955801
1120,corpor + orpor,ETHICS,#e74c3c,4.300166130065918,0.0,-0.4937603370314681,0.0,-0.07077257872562262
1121,Ludwig + kap,RedTeaming,#34495e,4.299781322479248,0.0,0.44929473093276867,0.0,1.6742696271847164
1122,rem + Ally,MMLU,#3498db,4.298022270202637,0.0,0.11838148366778466,0.0,-0.03673021736205873
1123,KIND + AGED,RedTeaming,#34495e,4.297608852386475,0.0,-0.7662145291315812,0.0,0.3397494447888775
1124,Rac + Daniels,ETHICS,#e74c3c,4.297426223754883,0.0,-0.4438665966148902,0.0,-0.5520153039977692
1125,Pell + StateManager,ETHICS,#e74c3c,4.29636287689209,0.0,-0.7253126065390757,0.0,-0.508903340343297
1126,PELL + рут,RedTeaming,#34495e,4.295505046844482,0.0,0.11428471681762328,0.0,0.6545557783025929
1127,layer + rhs,ETHICS,#e74c3c,4.294283390045166,0.0,-0.207525459726287,0.0,-0.45156132567987683
1128,кач + otherapy,ETHICS,#e74c3c,4.294233798980713,0.0,-0.10764134761170137,0.0,-0.7097073491428301
1129,AttributeSet + Bent,RedTeaming,#34495e,4.292883396148682,0.0,0.10065301519456109,0.0,0.12118436328563498
1130,itaire,RedTeaming,#34495e,4.292274475097656,0.0,-0.5811708885575563,0.0,0.10611102577486727
1131,Specs + Abrams,ETHICS,#e74c3c,4.290698051452637,0.0,-0.46704274575640325,0.0,-0.46372754916306247
1132,cer + давно,RedTeaming,#34495e,4.290070056915283,0.0,0.07613838424704697,0.0,0.5629742619728038
1133,第三代 + azon,ETHICS,#e74c3c,4.289281368255615,0.0,-0.11401549975616733,0.0,-0.38072096368714237
1134,mise + xffff,ETHICS,#e74c3c,4.28806209564209,0.0,-0.32335737560683825,0.0,-0.5319675397207744
1135,pil + apan,ETHICS,#e74c3c,4.287323474884033,0.0,-0.3370717546523519,0.0,-0.9147827968007357
1136,hee + ndl,RedTeaming,#34495e,4.286445140838623,0.0,0.400097578155186,0.0,1.7670038868475135
1137,Briggs + arta,MMLU,#3498db,4.2859206199646,0.0,0.20842540766893544,0.0,-0.4172069291946186
1138,imos + Bip,ETHICS,#e74c3c,4.285098552703857,0.0,-0.44183779831196984,0.0,-0.34628751971995125
1139,nonatomic + tune,RedTeaming,#34495e,4.28317928314209,0.0,-0.5125793050533995,0.0,0.05631424363267806
1140,Actualizar + Occup,ETHICS,#e74c3c,4.282782077789307,0.0,-0.5407792056343037,0.0,-0.7068082252669701
1141,Sandwich + onta,ETHICS,#e74c3c,4.282366752624512,0.0,-0.11729521669565984,0.0,-0.6988629567057683
1142,refin + Tide,ETHICS,#e74c3c,4.281546592712402,0.0,-0.5025524398040632,0.0,-0.5042619784213779
1143,Advisor + reciprocal,ETHICS,#e74c3c,4.280483245849609,0.0,-0.6026851271630617,0.0,-0.805131742219647
1144,网站建设 + perc,MMLU,#3498db,4.280011177062988,0.0,0.4079176093956606,0.0,-0.5673378909406174
1145,ariat + brace,MMLU,#3498db,4.279196262359619,0.0,0.11883089176276343,0.0,-0.6076961721817191
1146,Borg + unborn,MMLU,#3498db,4.27816915512085,0.0,0.04945938654145496,0.0,-0.33698180082547624
1147,tab + Depos,ETHICS,#e74c3c,4.277017116546631,0.0,-0.6005834321369986,0.0,-0.7475073757078556
1148,所有权 + Vie,ETHICS,#e74c3c,4.276708602905273,0.0,-0.5756317630132095,0.0,-0.11809331940223264
1149,Vuex + Inventory,ETHICS,#e74c3c,4.275619029998779,0.0,-0.7224344744601934,0.0,-0.6166423927247997
1150,Dock + swell,ETHICS,#e74c3c,4.274672985076904,0.0,-0.3577036461990877,0.0,-0.551155273985825
1151,hof + 也只能,RedTeaming,#34495e,4.274339199066162,0.0,-0.7153803138930613,0.0,0.41148430536696495
1152,кал + remen,MMLU,#3498db,4.272800922393799,0.0,1.1099145693399,0.0,0.7259789196638934
1153,porr + COL,MMLU,#3498db,4.272256374359131,0.0,1.0280634091105247,0.0,-0.362616618802805
1154,Jam + jam,ETHICS,#e74c3c,4.271355628967285,0.0,-0.43542064134326847,0.0,-0.6670662217532801
1155,Meta + comp,ETHICS,#e74c3c,4.2708740234375,0.0,-0.38663857534457496,0.0,-0.7804651031472892
1156,oon + ornings,ETHICS,#e74c3c,4.269232749938965,0.0,-0.3112686030793427,0.0,-0.125892450615236
1157,empor + مصل,ETHICS,#e74c3c,4.268856048583984,0.0,-0.19527534698550839,0.0,-0.5939852480865776
1158,окол,ETHICS,#e74c3c,4.268180847167969,0.0,-0.5576299066643192,0.0,-0.5884167688293045
1159,bib,ETHICS,#e74c3c,4.267449378967285,0.0,-0.5061855378747122,0.0,-0.2594842399326109
1160,reps + GetSize,ETHICS,#e74c3c,4.266777515411377,0.0,-0.48440395002567405,0.0,-0.725440065771625
1161,mock + service,ETHICS,#e74c3c,4.265471458435059,0.0,-0.3410419803386308,0.0,-0.7961243276361906
1162,Tür + đời,RedTeaming,#34495e,4.265121936798096,0.0,-0.5174399251520237,0.0,1.165993564511182
1163,Randall + Shapiro,ETHICS,#e74c3c,4.264225959777832,0.0,-0.5329238532903281,0.0,-0.6645027428756374
1164,Hoover + Bryce,ETHICS,#e74c3c,4.262968063354492,0.0,-0.3918559096947468,0.0,-0.8047245317790006
1165,erness + gala,RedTeaming,#34495e,4.2615790367126465,0.0,-0.20971793037140554,0.0,0.10377822968497466
1166,abs + 与其他,ETHICS,#e74c3c,4.26137638092041,0.0,-0.42494857888775944,0.0,-0.7232741621265047
1167,jam + 信息服务,MMLU,#3498db,4.259521961212158,0.0,0.246443765240292,0.0,-0.6989509837524284
1168,unday + heimer,MMLU,#3498db,4.259491443634033,0.0,0.235638287655318,0.0,-0.5452478462405751
1169,grav + Leigh,RedTeaming,#34495e,4.258721828460693,0.0,-0.6744567503035424,0.0,0.20643247665334408
1170,常态化 + Seth,ETHICS,#e74c3c,4.257918357849121,0.0,-0.3843348318779897,0.0,-0.6021865163089247
1171,pod + cia,MMLU,#3498db,4.257395267486572,0.0,0.0782885057358216,0.0,-0.7974405274093039
1172,chron + Chron,ETHICS,#e74c3c,4.256896495819092,0.0,-0.21158667806225886,0.0,-0.3092279856958795
1173,brace + onth,ETHICS,#e74c3c,4.25612735748291,0.0,-0.6153341898239735,0.0,-0.524406155288078
1174,Casual + reon,RedTeaming,#34495e,4.255092144012451,0.0,-0.6327132036806906,0.0,0.06099498067869844
1175,uet + addir,ETHICS,#e74c3c,4.254525661468506,0.0,-0.3696855843007228,0.0,-0.4566176295298779
1176,ROLE + Granite,RedTeaming,#34495e,4.253213882446289,0.0,-0.13222487250183068,0.0,0.3363772547000864
1177,Ring + Ring,ETHICS,#e74c3c,4.253040790557861,0.0,-0.6782053555517095,0.0,-0.7071516813732516
1178,onload + 这段时间,ETHICS,#e74c3c,4.252579689025879,0.0,-0.34083051211381904,0.0,-0.6484430320911092
1179,OMP + Bloody,ETHICS,#e74c3c,4.2510833740234375,0.0,-0.6218413545055312,0.0,-0.6282867384873174
1180,Blo + IES,MMLU,#3498db,4.250494003295898,0.0,1.1355457430160325,0.0,0.5852080212006515
1181,Ker + arrang,ETHICS,#e74c3c,4.249950408935547,0.0,-0.7296801081740213,0.0,-0.5950728413137777
1182,сть + piel,ETHICS,#e74c3c,4.248740196228027,0.0,-0.1966616873201878,0.0,-0.37415251872137145
1183,horm + ips,ETHICS,#e74c3c,4.248410224914551,0.0,-0.6905323854299643,0.0,-0.627125102741714
1184,体制改革 + dep,RedTeaming,#34495e,4.247406959533691,0.0,-0.6659444497816489,0.0,1.2723604975614833
1185,elic + apper,ETHICS,#e74c3c,4.246092796325684,0.0,-0.5814011025006544,0.0,-0.20471336601490106
1186,RIEND + ail,ETHICS,#e74c3c,4.244868755340576,0.0,-0.7984838567199883,0.0,-0.7270818787883186
1187,ongyang + vess,RedTeaming,#34495e,4.244368076324463,0.0,-0.03832395626147065,0.0,2.2016210846660758
1188,suite + Suite,RedTeaming,#34495e,4.2433857917785645,0.0,-0.48526207270414395,0.0,0.12522790911482987
1189,vig + 宏观经济,RedTeaming,#34495e,4.242856502532959,0.0,0.7162944106623773,0.0,0.7831986682317449
1190,Tart + Vern,ETHICS,#e74c3c,4.242338180541992,0.0,-0.4606884973867173,0.0,-0.6690625373957632
1191,Sphere + ocache,ETHICS,#e74c3c,4.241735458374023,0.0,-0.15071758538164834,0.0,-0.437878430883686
1192,社会化 + 公共交通,RedTeaming,#34495e,4.240105628967285,0.0,-0.25704818317131417,0.0,1.1761385725715658
1193,Plaza + Milit,ETHICS,#e74c3c,4.238564491271973,0.0,-0.6386371644955158,0.0,-0.7492733760531983
1194,Stef + cold,ETHICS,#e74c3c,4.238259315490723,0.0,-0.6769535462891281,0.0,-0.051183642342622904
1195,illi + 同志们,ETHICS,#e74c3c,4.237942695617676,0.0,-0.6838963119437133,0.0,-0.8849014161442473
1196,GuidId + zek,RedTeaming,#34495e,4.23775577545166,0.0,-0.6233245222239803,0.0,0.6566380716955437
1197,Bet + 的做法,RedTeaming,#34495e,4.237633228302002,0.0,-0.2542711897575624,0.0,0.13689611446303815
1198,dsn + леч,ETHICS,#e74c3c,4.236738681793213,0.0,-0.1220970698036407,0.0,-0.7524072174681717
1199,dere + zac,ETHICS,#e74c3c,4.235757827758789,0.0,-0.3506548584243887,0.0,-0.5627569480572333
1200,icare + sharedInstance,MMLU,#3498db,4.234469413757324,0.0,0.1268853283992439,0.0,-0.24848197282664716
1201,ata + CHIP,ETHICS,#e74c3c,4.233529090881348,0.0,-0.506334805375679,0.0,-0.5399590285536496
1202,bast + DOM,ETHICS,#e74c3c,4.233016490936279,0.0,-0.01814281287218142,0.0,-0.7729971667825019
1203,beauty + 打破了,ETHICS,#e74c3c,4.2323479652404785,0.0,-0.6802980231503393,0.0,-0.8353773016761522
1204,hos + Braz,MMLU,#3498db,4.230906009674072,0.0,0.5228097187501558,0.0,-0.8195463298409998
1205,acha,ETHICS,#e74c3c,4.230477809906006,0.0,-0.0019446124351421457,0.0,-0.6283967176086624
1206,AGER + PointCloud,RedTeaming,#34495e,4.229981899261475,0.0,-0.812268300213731,0.0,0.08173023694659
1207,otten + Engl,ETHICS,#e74c3c,4.228625774383545,0.0,-0.47748414694510877,0.0,-0.5550652886185911
1208,unce + abyrinth,RedTeaming,#34495e,4.227860450744629,0.0,-0.7609871734267016,0.0,0.3657782100264169
1209,的生命 + IDER,ETHICS,#e74c3c,4.227477073669434,0.0,-0.5100037778081572,0.0,-0.27159475545639256
1210,Suspension + ple,ETHICS,#e74c3c,4.225869655609131,0.0,-0.4528125098160857,0.0,-0.6694218070914466
1211,rem + crochet,RedTeaming,#34495e,4.225005626678467,0.0,-0.2732848065851029,0.0,0.034241056426695116
1212,atism + esk,ETHICS,#e74c3c,4.224159240722656,0.0,-0.6832054839889958,0.0,-0.3021108462333357
1213,ado + alk,ETHICS,#e74c3c,4.223219871520996,0.0,-0.6655142753234257,0.0,-0.4644468578054853
1214,resumes + Briggs,ETHICS,#e74c3c,4.222453594207764,0.0,-0.7551520104787787,0.0,-0.6105600639191895
1215,在线咨询 + サポート,RedTeaming,#34495e,4.222077369689941,0.0,0.3189307456831877,0.0,0.6711123893241693
1216,DataGridViewCellStyle + bekan,MMLU,#3498db,4.22163200378418,0.0,0.2932787522247982,0.0,-0.6106760640343714
1217,cke + oeff,ETHICS,#e74c3c,4.220466613769531,0.0,-0.7382922761291559,0.0,-0.09191870694053422
1218,rale + tring,RedTeaming,#34495e,4.219770908355713,0.0,-0.3260760247994451,0.0,1.0300875612857894
1219,Lone + Guth,RedTeaming,#34495e,4.219567775726318,0.0,-0.8523830240965581,0.0,0.5666167121844146
1220,iter + Cob,MMLU,#3498db,4.218485355377197,0.0,0.518025581351296,0.0,6.690292142242615e-07
1221,spontaneously + 结束了,ETHICS,#e74c3c,4.218177318572998,0.0,-0.14314028816130814,0.0,-0.06025662489189449
1222,olas + stir,ETHICS,#e74c3c,4.216564655303955,0.0,-0.581124546829871,0.0,-0.6663685278185477
1223,oto + ILLA,RedTeaming,#34495e,4.216363906860352,0.0,-0.30388201097535505,0.0,1.5456264815080127
1224,Prague + etes,ETHICS,#e74c3c,4.216109752655029,0.0,-0.6113211751787436,0.0,-0.5564565363663526
1225,doubly + IDD,ETHICS,#e74c3c,4.21512508392334,0.0,-0.6626692447524459,0.0,-0.1427194135552918
1226,synchron + meld,ETHICS,#e74c3c,4.214334964752197,0.0,-0.9820885700557189,0.0,-0.6727176043475861
1227,imary + ipc,MMLU,#3498db,4.2138824462890625,0.0,0.40538564450460784,0.0,0.3497038277590752
1228,Cousins + idth,ETHICS,#e74c3c,4.2119460105896,0.0,-0.2926595652031929,0.0,-0.5214453289947929
1229,Emin + itis,ETHICS,#e74c3c,4.210999011993408,0.0,-0.6462135708308794,0.0,-0.7422926490465264
1230,subject + 生产和,RedTeaming,#34495e,4.210339069366455,0.0,0.2735610850554613,0.0,0.908750995161011
1231,ISS + essay,ETHICS,#e74c3c,4.209739685058594,0.0,-0.6857293075773988,0.0,-0.7797254916615644
1232,該使用者 + vang,MMLU,#3498db,4.209066390991211,0.0,0.12220437882190123,0.0,0.0353606461363819
1233,erset + phia,MMLU,#3498db,4.208738803863525,0.0,0.4518123553453144,0.0,0.20973282751249708
1234,uzz + stere,RedTeaming,#34495e,4.2070698738098145,0.0,-0.33437876959158397,0.0,1.2589575491498801
1235,Loving + iams,ETHICS,#e74c3c,4.20675802230835,0.0,-0.586005496712535,0.0,-0.8506129350206212
1236,Oval + Marin,ETHICS,#e74c3c,4.2054972648620605,0.0,-0.08844259692665911,0.0,-0.5124465475580838
1237,odka + Strauss,MMLU,#3498db,4.204691410064697,0.0,0.23917671295301565,0.0,-0.06453371152667575
1238,beating + grinder,ETHICS,#e74c3c,4.204000949859619,0.0,-0.5120323967721999,0.0,-0.5186529220964925
1239,oga + lopedia,RedTeaming,#34495e,4.2034101486206055,0.0,-0.3748813022931537,0.0,0.04907726316100015
1240,AIN + abs,ETHICS,#e74c3c,4.2021989822387695,0.0,-0.494538067826311,0.0,-0.7573959793580133
1241,网站地图 + viar,MMLU,#3498db,4.201501846313477,0.0,0.7139946498863287,0.0,0.45979422218683463
1242,ieri + igans,ETHICS,#e74c3c,4.200888633728027,0.0,-0.5849001297722451,0.0,-0.7121671463045159
1243,jen + byn,ETHICS,#e74c3c,4.200410842895508,0.0,-0.4355093856466505,0.0,-0.8075978045001204
1244,agger + 水利工程,ETHICS,#e74c3c,4.19926118850708,0.0,-0.7609785833710534,0.0,-0.7312020750491364
1245,ame + 有一天,RedTeaming,#34495e,4.198903560638428,0.0,-0.7006155659808873,0.0,1.213268285964707
1246,phased + Bless,ETHICS,#e74c3c,4.197289943695068,0.0,-0.3986183231139196,0.0,-0.03761504672110068
1247,bulk + Bulk,MMLU,#3498db,4.196621417999268,0.0,0.28977010685334187,0.0,-0.47123740607706355
1248,apk + agan,ETHICS,#e74c3c,4.196118354797363,0.0,-0.30603622240718553,0.0,-0.7331948659602157
1249,Ply + 所有情节,ETHICS,#e74c3c,4.195220470428467,0.0,-0.6711151226275442,0.0,-0.6809473666926356
1250,gress + quia,RedTeaming,#34495e,4.194819927215576,0.0,-0.6141213460893722,0.0,1.0029161871283987
1251,iers + ALE,ETHICS,#e74c3c,4.193641185760498,0.0,-0.5428938859468406,0.0,-0.8229446974844112
1252,cri + erm,ETHICS,#e74c3c,4.192773818969727,0.0,-0.7519240745632816,0.0,-0.504542392873596
1253,unst + Corrections,ETHICS,#e74c3c,4.192183017730713,0.0,-0.37873923416727107,0.0,-0.7912158768694814
1254,Berm + OffsetTable,ETHICS,#e74c3c,4.1914238929748535,0.0,-0.4456743393515101,0.0,-0.7793396483968059
1255,tandem + formally,ETHICS,#e74c3c,4.1900434494018555,0.0,-0.6692091411379003,0.0,-0.24130816001940558
1256,yüz + utilities,MMLU,#3498db,4.18941068649292,0.0,0.2846672360930917,0.0,-0.23050882961311603
1257,angi + Lap,ETHICS,#e74c3c,4.188889503479004,0.0,-0.39906396996746235,0.0,-0.1654928459126477
1258,ozo + McKenzie,ETHICS,#e74c3c,4.187734603881836,0.0,-0.3210546220121525,0.0,-0.761173980900889
1259,stra + repost,MMLU,#3498db,4.187466144561768,0.0,0.6794468761826794,0.0,-0.408433610753947
1260,ukan + ileo,ETHICS,#e74c3c,4.186254978179932,0.0,-0.36587712371034536,0.0,-0.7868565777336143
